2025-07-23 06:27:52.574 | INFO     | langgraph_new:__init__:105 - LLM Navigation System initialized | Target: (0, 5)
2025-07-24 08:15:44.180 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: No turn is needed, as the robot is already facing the required direction (RIGHT).
2025-07-24 08:15:44.180 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: None
2025-07-24 08:15:44.180 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (5, 0), 'type': 'MOVE', 'direction': 'RIGHT', 'cells': 5}
2025-07-24 08:15:44.181 | INFO     | langgraph_new:execute_action:641 - Robot moved 5 cells to (5, 0)
2025-07-24 08:15:47.172 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 1, 'delta_y': 0, 'relative_direction': 'Goal is 1 cells right and 0 cells up', 'required_heading': 'RIGHT'}
2025-07-24 08:15:47.172 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is directly to the right, but the front sensor reading indicates a blockage. However, since we are already facing the correct direction (RIGHT) and the goal is in the same row, we should attempt to move forward while being cautious of the blocked path ahead.
2025-07-24 08:15:47.172 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Since the front path is blocked, we need to consider alternative routes. Given the goal's proximity and our current facing direction, we should attempt to move around the obstacle.
2025-07-24 08:15:47.173 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: No turn is required as we are already facing the correct direction (RIGHT) for the goal approach.
2025-07-24 08:15:47.173 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: None
2025-07-24 08:15:47.174 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (6, 0), 'type': 'MOVE', 'direction': 'RIGHT', 'cells': 1}
2025-07-24 08:15:47.174 | INFO     | langgraph_new:execute_action:641 - Robot moved 1 cells to (6, 0)
2025-07-24 08:15:47.175 | INFO     | langgraph_new:__init__:115 - Enhanced LLM Navigation System initialized | Target: (0, -3)
2025-07-24 08:15:49.732 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 0, 'delta_y': -3, 'relative_direction': 'Goal is 0 cells left and 3 cells down', 'required_heading': 'DOWN'}
2025-07-24 08:15:49.733 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is directly below the current position, with no obstacles detected in the front, left, or right sensors. The optimal path is to move down toward the goal.
2025-07-24 08:15:49.733 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Move down toward the goal, as it is the most direct and safe path.
2025-07-24 08:15:49.733 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: No turn is needed since the robot is already facing the general direction of the goal (UP), but needs to adjust to face DOWN to directly approach the goal.
2025-07-24 08:15:49.733 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: None
2025-07-24 08:15:49.734 | WARNING  | langgraph_new:_parse_navigation_actions:582 - Invalid action: {'type': 'TURN', 'direction': 'DOWN'}, error: 1 validation error for Action
direction
  Input should be 'LEFT', 'RIGHT' or 'FORWARD' [type=literal_error, input_value='DOWN', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/literal_error
2025-07-24 08:15:49.734 | WARNING  | langgraph_new:navigate_step:181 - No valid actions generated
2025-07-24 08:15:49.734 | INFO     | langgraph_new:__init__:115 - Enhanced LLM Navigation System initialized | Target: (3, 0)
2025-07-24 08:15:54.540 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 3, 'delta_y': 0, 'relative_direction': 'Goal is 3 cells RIGHT and 0 cells DOWN', 'required_heading': 'RIGHT'}
2025-07-24 08:15:54.540 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is 3 cells to the right with no obstacles detected in the front, left, or right sensors. The current map shows a clear path to the goal.
2025-07-24 08:15:54.541 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Move towards the goal while keeping track of sensor readings to avoid potential obstacles.
2025-07-24 08:15:54.541 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot needs to turn RIGHT to face the goal, as the current facing direction is UP.
2025-07-24 08:15:54.541 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 0), 'type': 'TURN', 'direction': 'RIGHT'}
2025-07-24 08:15:54.541 | INFO     | langgraph_new:execute_action:618 - Robot turned RIGHT, now facing RIGHT
2025-07-24 08:15:55.815 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 3, 'delta_y': 0, 'relative_direction': 'Goal is 3 cells right', 'required_heading': 'RIGHT'}
2025-07-24 08:15:55.815 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is directly to the right of the current position, with no obstacles detected in the front or left sensors. The right sensor detects an obstacle 120cm away, but it's not directly in the path to the goal.
2025-07-24 08:15:55.816 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Move forward to approach the goal while keeping an eye on the right sensor for potential obstacles.
2025-07-24 08:15:55.816 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: No turn is needed as the current facing direction is already optimal for approaching the goal.
2025-07-24 08:15:55.816 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: None
2025-07-24 08:15:55.816 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (1, 0), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 1}
2025-07-24 08:15:55.817 | INFO     | langgraph_new:execute_action:641 - Robot moved 1 cells to (1, 0)
2025-07-24 08:15:57.086 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 2, 'delta_y': 0, 'relative_direction': 'Goal is 2 cells right', 'required_heading': 'RIGHT'}
2025-07-24 08:15:57.086 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is directly to the right, but the front sensor reading indicates a blockage. The left sensor reading shows a clear path, suggesting a potential detour.
2025-07-24 08:15:57.086 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: To reach the goal, the robot should navigate around the obstacles. Since the front path is blocked, turning left to explore alternative routes is necessary.
2025-07-24 08:15:57.087 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot is not turning toward the goal because the front path is blocked, and turning left will allow exploration of a potential detour.
2025-07-24 08:15:57.087 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: None
2025-07-24 08:15:57.087 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (1, 0), 'type': 'TURN', 'direction': 'LEFT'}
2025-07-24 08:15:57.087 | INFO     | langgraph_new:execute_action:618 - Robot turned LEFT, now facing UP
2025-07-24 08:15:58.547 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 2, 'delta_y': 0, 'relative_direction': 'Goal is 2 cells RIGHT and 0 cells DOWN', 'required_heading': 'RIGHT'}
2025-07-24 08:15:58.547 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is 2 cells to the right, and there are obstacles on both the left and right sides. The front sensor reading is clear, but since the goal is to the right, we need to consider turning.
2025-07-24 08:15:58.548 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Since the goal is to the right and there's an obstacle on the right, we should turn right to face the goal and then move forward when possible.
2025-07-24 08:15:58.548 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: We are turning toward the goal because the current heading (UP) is not optimal for reaching the goal, which is to the RIGHT.
2025-07-24 08:15:58.548 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: None
2025-07-24 08:15:58.548 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (1, 0), 'type': 'TURN', 'direction': 'RIGHT'}
2025-07-24 08:15:58.549 | INFO     | langgraph_new:execute_action:618 - Robot turned RIGHT, now facing RIGHT
2025-07-24 08:16:04.180 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 2, 'delta_y': 0, 'relative_direction': 'Goal is 2 cells right and 0 cells up', 'required_heading': 'RIGHT'}
2025-07-24 08:16:04.180 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is 2 cells to the right, and there are no obstacles in that direction. However, the front sensor reading shows a blockage, which is actually to the left of the goal direction, so it doesn't affect the path to the goal.
2025-07-24 08:16:04.181 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Move right to reach the goal
2025-07-24 08:16:04.181 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: No turn needed, already facing the correct direction
2025-07-24 08:16:04.181 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: No progress alert, distance to goal is not increasing
2025-07-24 08:16:04.181 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (2, 0), 'type': 'MOVE', 'direction': 'RIGHT', 'cells': 1}
2025-07-24 08:16:04.181 | INFO     | langgraph_new:execute_action:641 - Robot moved 1 cells to (2, 0)
2025-07-24 08:16:05.692 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 1, 'delta_y': 0, 'relative_direction': 'Goal is 1 cell right and 0 cells up', 'required_heading': 'RIGHT'}
2025-07-24 08:16:05.693 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing the right direction but is blocked by an obstacle in front. The left and right sensors indicate clear paths, but moving left would increase the distance to the goal.
2025-07-24 08:16:05.693 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Since the robot is blocked by an obstacle, it needs to find an alternative path. Given the sensor readings, moving right is not possible due to the obstacle, and moving left would increase the distance. Therefore, the robot should turn to face up and then move up to get around the obstacle.
2025-07-24 08:16:05.693 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: Not turning toward the goal because the required heading is already aligned with the current facing direction, but the path is blocked.
2025-07-24 08:16:05.693 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: No progress alert since the distance to the goal is not increasing.
2025-07-24 08:16:05.694 | WARNING  | langgraph_new:_parse_navigation_actions:582 - Invalid action: {'type': 'TURN', 'direction': 'UP'}, error: 1 validation error for Action
direction
  Input should be 'LEFT', 'RIGHT' or 'FORWARD' [type=literal_error, input_value='UP', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/literal_error
2025-07-24 08:16:05.694 | WARNING  | langgraph_new:navigate_step:181 - No valid actions generated
2025-07-24 08:16:05.694 | INFO     | langgraph_new:__init__:115 - Enhanced LLM Navigation System initialized | Target: (4, 0)
2025-07-24 08:16:23.251 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 4, 'delta_y': 0, 'relative_direction': 'Goal is 4 cells RIGHT and 0 cells DOWN', 'required_heading': 'RIGHT'}
2025-07-24 08:16:23.251 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is located 4 cells to the right with no vertical displacement. Sensor readings indicate clear paths in all directions.
2025-07-24 08:16:23.251 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Move directly towards the goal, as the path is clear and there are no obstacles detected.
2025-07-24 08:16:23.252 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot needs to turn RIGHT to face the goal, as the current facing direction is UP.
2025-07-24 08:16:23.252 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 0), 'type': 'TURN', 'direction': 'RIGHT'}
2025-07-24 08:16:23.252 | INFO     | langgraph_new:execute_action:618 - Robot turned RIGHT, now facing RIGHT
2025-07-24 08:16:49.463 | ERROR    | langgraph_new:_llm_plan_navigation:380 - Unexpected error in LLM planning: 
2025-07-24 08:16:49.464 | ERROR    | langgraph_new:navigate_step:171 - LLM failed to generate navigation plan
2025-07-24 08:16:49.465 | INFO     | langgraph_new:__init__:115 - Enhanced LLM Navigation System initialized | Target: (5, 5)
2025-07-24 08:16:52.085 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 5, 'delta_y': 5, 'relative_direction': 'Goal is 5 cells RIGHT and 5 cells UP', 'required_heading': 'UP-RIGHT (45 degrees)'}
2025-07-24 08:16:52.086 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is located 5 cells to the right and 5 cells up from the current position. The front and left sensors indicate clear paths, while the right sensor detects an obstacle at a distance of 90cm. The current map shows several obstacles, but a clear path to the goal is possible by moving up and right.
2025-07-24 08:16:52.086 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: To reach the goal, the robot should move up and to the right while avoiding obstacles. The optimal facing direction for the goal approach is up-right (45 degrees).
2025-07-24 08:16:52.086 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot is currently facing up, which is not the optimal direction for the goal approach. However, turning to the right is not necessary at this time, as the robot can move forward and then turn to the right to avoid the obstacle detected by the right sensor.
2025-07-24 08:16:52.087 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: None
2025-07-24 08:16:52.087 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 1), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 1}
2025-07-24 08:16:52.087 | INFO     | langgraph_new:execute_action:641 - Robot moved 1 cells to (0, 1)
2025-07-24 08:16:57.645 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 5, 'delta_y': 4, 'relative_direction': 'Goal is 5 cells RIGHT and 4 cells UP', 'required_heading': 'RIGHT and UP, prioritizing RIGHT'}
2025-07-24 08:16:57.646 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing UP, but the goal is to the RIGHT and UP. The front and left sensors are clear, but the right sensor detects an obstacle at 60cm, which is close but still allows for movement. The current map shows obstacles to the right and below, requiring careful navigation.
2025-07-24 08:16:57.646 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: Given the obstacles and the goal's position, the robot should prioritize moving RIGHT while also moving UP when possible, to make progress toward the goal without colliding with obstacles.
2025-07-24 08:16:57.646 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot is not turning directly toward the goal because its current facing direction (UP) does not align with the optimal direction (RIGHT and UP), and turning directly RIGHT would risk collision with the detected obstacle. Instead, it will move forward to create space before reassessing the turn.
2025-07-24 08:16:57.647 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: No progress alert at this step since the robot is still in the initial phases of navigation and has not yet had the opportunity to significantly increase or decrease its distance to the goal.
2025-07-24 08:16:57.647 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 2), 'type': 'MOVE', 'direction': 'FORWARD', 'cells': 1}
2025-07-24 08:16:57.648 | INFO     | langgraph_new:execute_action:641 - Robot moved 1 cells to (0, 2)
2025-07-24 08:16:59.312 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 5, 'delta_y': 3, 'relative_direction': 'Goal is 5 cells RIGHT and 3 cells UP', 'required_heading': 'RIGHT'}
2025-07-24 08:16:59.312 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing UP, but the goal is to the RIGHT and UP. The right sensor reading shows a BLOCKED path, indicating an obstacle. The front sensor reading is CLEAR, allowing for potential movement forward.
2025-07-24 08:16:59.312 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: To reach the goal, the robot needs to turn RIGHT to face the general direction of the goal, then move forward while avoiding obstacles.
2025-07-24 08:16:59.313 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot is not currently facing the goal, and turning RIGHT is necessary to align with the goal direction. However, the right sensor reading shows an obstacle, so the robot will need to consider alternative paths after turning.
2025-07-24 08:16:59.313 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: None
2025-07-24 08:16:59.313 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 2), 'type': 'TURN', 'direction': 'RIGHT'}
2025-07-24 08:16:59.313 | INFO     | langgraph_new:execute_action:618 - Robot turned RIGHT, now facing RIGHT
2025-07-24 08:17:01.945 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': -5, 'delta_y': 3, 'relative_direction': 'Goal is 5 cells left and 3 cells up', 'required_heading': 'UP and LEFT'}
2025-07-24 08:17:01.945 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing right, but the goal is to the left and up. The front and right sensors are blocked, indicating obstacles in those directions. The left sensor is clear, allowing for potential movement in that direction.
2025-07-24 08:17:01.946 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: To reach the goal, the robot needs to turn around and move up and left. However, due to the blocked front and right sensors, the robot must first turn to face the clear path to the left.
2025-07-24 08:17:01.946 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot is not currently facing the goal, but turning is necessary to avoid obstacles and move toward the goal. The robot will turn left to face the clear path.
2025-07-24 08:17:01.946 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: The distance to the goal has not decreased in the last step, triggering a progress alert.
2025-07-24 08:17:01.946 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 2), 'type': 'TURN', 'direction': 'LEFT'}
2025-07-24 08:17:01.947 | INFO     | langgraph_new:execute_action:618 - Robot turned LEFT, now facing UP
2025-07-24 08:17:08.247 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 5, 'delta_y': 3, 'relative_direction': 'Goal is 5 cells RIGHT and 3 cells UP', 'required_heading': 'RIGHT'}
2025-07-24 08:17:08.247 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing UP, but the goal is to the RIGHT and UP. The front and left sensors are clear, but the right sensor is blocked, indicating an obstacle to the RIGHT. The current map shows that the robot needs to move around the obstacles to reach the goal.
2025-07-24 08:17:08.247 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: The robot should turn to face the RIGHT to start moving towards the goal, while avoiding the obstacles.
2025-07-24 08:17:08.248 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot needs to turn RIGHT to face the goal, as the current facing direction (UP) is not optimal for reaching the goal.
2025-07-24 08:17:08.248 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: No progress alert, as this is the first step in the new direction.
2025-07-24 08:17:08.248 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 2), 'type': 'TURN', 'direction': 'RIGHT'}
2025-07-24 08:17:08.248 | INFO     | langgraph_new:execute_action:618 - Robot turned RIGHT, now facing RIGHT
2025-07-24 08:17:10.992 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': -5, 'delta_y': 3, 'relative_direction': 'Goal is 5 cells left and 3 cells up', 'required_heading': 'UP'}
2025-07-24 08:17:10.992 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing right, but the goal is up and to the left. The front and right sensors are blocked, indicating obstacles in those directions. The left sensor is clear, allowing for potential movement in that direction.
2025-07-24 08:17:10.992 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: To reach the goal, the robot needs to turn and move up and to the left, avoiding obstacles and utilizing the clear path.
2025-07-24 08:17:10.993 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot is not currently facing the optimal direction for goal approach, so a turn is necessary to align with the required heading.
2025-07-24 08:17:10.993 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: The distance to the goal has not decreased in the last few steps, indicating a need to reassess the navigation strategy.
2025-07-24 08:17:10.993 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 2), 'type': 'TURN', 'direction': 'LEFT'}
2025-07-24 08:17:10.993 | INFO     | langgraph_new:execute_action:618 - Robot turned LEFT, now facing UP
2025-07-24 08:17:12.369 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 5, 'delta_y': 3, 'relative_direction': 'Goal is 5 cells RIGHT and 3 cells UP', 'required_heading': 'RIGHT'}
2025-07-24 08:17:12.369 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing UP, but the goal is to the RIGHT and UP. The sensor readings indicate a blockage to the RIGHT, which means the robot cannot move directly towards the goal.
2025-07-24 08:17:12.370 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: To reach the goal, the robot needs to navigate around the obstacles. Since the RIGHT path is blocked, the robot should consider moving UP or to the LEFT to find a clear path.
2025-07-24 08:17:12.370 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot is not turning toward the goal because the RIGHT path is blocked by an obstacle. Turning RIGHT would result in a collision.
2025-07-24 08:17:12.370 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: The robot has not made progress towards the goal in the last few steps, as it has been stuck in the same position.
2025-07-24 08:17:12.371 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 2), 'type': 'TURN', 'direction': 'RIGHT'}
2025-07-24 08:17:12.371 | INFO     | langgraph_new:execute_action:618 - Robot turned RIGHT, now facing RIGHT
2025-07-24 08:17:13.676 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': -5, 'delta_y': 3, 'relative_direction': 'Goal is 5 cells left and 3 cells up', 'required_heading': 'UP'}
2025-07-24 08:17:13.677 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing right, but the goal is up and to the left. The front and right sensors are blocked, indicating obstacles in those directions. The left sensor is clear, allowing for potential movement in that direction.
2025-07-24 08:17:13.677 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: To reach the goal, the robot needs to turn and move up and to the left, avoiding obstacles and utilizing the clear path.
2025-07-24 08:17:13.677 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: The robot is not currently facing the optimal direction for goal approach, so a turn is necessary to align with the required heading.
2025-07-24 08:17:13.678 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: The distance to the goal has not decreased in the last steps, indicating a need to reassess the navigation strategy.
2025-07-24 08:17:13.678 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 2), 'type': 'TURN', 'direction': 'LEFT'}
2025-07-24 08:17:13.678 | INFO     | langgraph_new:execute_action:618 - Robot turned LEFT, now facing UP
2025-07-24 08:17:15.152 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 5, 'delta_y': 3, 'relative_direction': 'Goal is 5 cells RIGHT and 3 cells UP', 'required_heading': 'RIGHT'}
2025-07-24 08:17:15.153 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The robot is currently facing UP, but the goal is to the RIGHT and UP. The front and left sensors are clear, but the right sensor is blocked, indicating an obstacle to the RIGHT. The current map shows that the robot is surrounded by obstacles, but there is a clear path to the LEFT.
2025-07-24 08:17:15.153 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Navigation Strategy: To reach the goal, the robot needs to turn RIGHT to face the goal and then move forward while avoiding obstacles. However, since the right sensor is blocked, the robot should first turn LEFT to clear the obstacle and then reassess the situation.
2025-07-24 08:17:15.153 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Turn Justification: Not turning toward goal because the right sensor is blocked, indicating an obstacle in the required direction. Turning LEFT will allow the robot to clear the obstacle and then turn RIGHT toward the goal.
2025-07-24 08:17:15.154 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Progress Alert: Warning: distance to goal is not decreasing, and the robot has not moved in the last 5 steps.
2025-07-24 08:17:15.154 | INFO     | langgraph_new:navigate_step:178 - Generated action: {'next_waypoint': (0, 2), 'type': 'TURN', 'direction': 'LEFT'}
2025-07-24 08:17:15.154 | INFO     | langgraph_new:execute_action:618 - Robot turned LEFT, now facing LEFT
2025-07-24 08:17:15.692 | ERROR    | langgraph_new:_llm_plan_navigation:360 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99617, Requested 1160. Please try again in 11m10.794s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-24 08:17:15.693 | ERROR    | langgraph_new:navigate_step:171 - LLM failed to generate navigation plan
2025-07-24 08:17:15.693 | INFO     | langgraph_new:__init__:115 - Enhanced LLM Navigation System initialized | Target: (8, 8)
2025-07-24 08:17:16.090 | ERROR    | langgraph_new:_llm_plan_navigation:360 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99616, Requested 1180. Please try again in 11m27.67s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-24 08:17:16.091 | ERROR    | langgraph_new:navigate_step:171 - LLM failed to generate navigation plan
2025-07-24 08:17:16.091 | INFO     | langgraph_new:__init__:115 - Enhanced LLM Navigation System initialized | Target: (2, 2)
2025-07-24 08:17:16.820 | ERROR    | langgraph_new:_llm_plan_navigation:360 - Invalid LLM response: {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01k0ttc2jjeg69mfjew7dmdqqn` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99616, Requested 1128. Please try again in 10m42.023999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-07-24 08:17:16.821 | ERROR    | langgraph_new:navigate_step:171 - LLM failed to generate navigation plan
2025-07-24 08:17:16.821 | INFO     | langgraph_new:__init__:115 - Enhanced LLM Navigation System initialized | Target: (6, 0)
2025-07-24 08:17:31.957 | ERROR    | langgraph_new:_llm_plan_navigation:380 - Unexpected error in LLM planning: 
2025-07-24 08:17:31.959 | ERROR    | langgraph_new:navigate_step:171 - LLM failed to generate navigation plan
2025-07-24 08:17:31.962 | ERROR    | __main__:evaluate_with_deepeval:685 - DeepEval evaluation failed: EvaluationDataset.__init__() got an unexpected keyword argument 'test_cases'
2025-07-24 08:30:21.164 | INFO     | langgraph_new:__init__:115 - Enhanced LLM Navigation System initialized | Target: (6, 0)
2025-07-24 08:30:22.294 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Position Analysis: {'delta_x': 6, 'delta_y': 0, 'relative_direction': 'Goal is 6 cells right and 0 cells down', 'required_heading': 'RIGHT'}
2025-07-24 08:30:22.295 | INFO     | langgraph_new:_parse_navigation_actions:555 - LLM Spatial Analysis: The goal is located 6 cells to the right, with no obstacles detected in the front, left, or right sensors. The current map shows a clear path to the goal.
